"year","month","day","order","country","session.ID","page.1..main.category.","page.2..clothing.model.","colour","location","model.photography","price","price.2","page"
2008,"May",16,4,"Poland",9583,"trousers","A8","blue","top right","en face",62,"yes",1
2008,"July",9,29,"Poland",18458,"blouses","C52","black","bottom right","en face",38,"no",3
2008,"June",11,1,"Poland",14018,"blouses","C7","violet","top right","en face",48,"yes",1
2008,"July",8,13,"Poland",18277,"trousers","A39","brown","top left","en face",38,"no",3
2008,"June",20,2,"Poland",15402,"trousers","A5","blue","top in the middle","en face",43,"no",1
2008,"April",3,2,"net(*.net)",1194,"skirts","B26","violet","top right","en face",57,"yes",2
2008,"May",13,1,"Czech_Republic",8894,"skirts","B1","brown","top left","en face",57,"yes",1
2008,"August",9,21,"Poland",23481,"skirts","B5","white","top in the middle","profile",52,"yes",1
2008,"June",19,5,"Poland",15170,"skirts","B12","black","bottom left","en face",38,"no",1
2008,"July",7,4,"Poland",18052,"skirts","B4","olive","top in the middle","en face",52,"yes",1
2008,"April",4,2,"Lithuania",1459,"trousers","A32","black","bottom in the middle","en face",38,"no",2
2008,"July",22,17,"Poland",20536,"blouses","C42","green","top in the middle","en face",28,"no",3
2008,"July",14,11,"Poland",19223,"sale","P6","black","top in the middle","en face",43,"yes",1
2008,"May",23,2,"Poland",10777,"skirts","B30","of many colors","bottom left","en face",57,"yes",2
2008,"July",3,2,"Poland",17516,"trousers","A11","blue","bottom left","en face",62,"yes",1
2008,"April",18,8,"Poland",4537,"blouses","C56","grey","top left","profile",57,"yes",4
2008,"May",7,14,"Poland",8027,"sale","P15","brown","bottom in the middle","profile",38,"yes",1
2008,"June",23,1,"Poland",15872,"trousers","A17","black","bottom right","en face",62,"yes",1
2008,"July",29,1,"Poland",21711,"skirts","B4","olive","top in the middle","en face",52,"yes",1
2008,"June",24,7,"Poland",16026,"sale","P14","black","bottom in the middle","profile",38,"yes",1
2008,"May",27,7,"Czech_Republic",11500,"trousers","A11","blue","bottom left","en face",62,"yes",1
2008,"June",12,4,"Poland",14154,"trousers","A14","blue","bottom in the middle","en face",60,"yes",1
2008,"May",26,2,"Poland",11252,"trousers","A1","navy blue","top left","en face",28,"no",1
2008,"April",19,10,"Poland",4675,"blouses","C25","black","top right","en face",33,"no",2
2008,"May",23,11,"Poland",10669,"trousers","A22","brown","top in the middle","en face",62,"yes",2
2008,"April",5,2,"Poland",1580,"skirts","B27","black","top right","en face",57,"yes",2
2008,"May",27,7,"Poland",11440,"sale","P33","of many colors","bottom in the middle","en face",43,"yes",2
2008,"May",16,11,"Poland",9608,"blouses","C29","grey","bottom left","profile",52,"yes",2
2008,"June",28,4,"Poland",16626,"blouses","C29","grey","bottom left","profile",52,"yes",2
2008,"June",17,26,"Poland",14866,"skirts","B17","grey","bottom right","profile",38,"no",1
2008,"May",24,10,"Poland",10960,"blouses","C2","red","top left","en face",43,"yes",1
2008,"April",22,4,"net(*.net)",5361,"sale","P4","brown","top in the middle","en face",38,"yes",1
2008,"April",3,18,"Poland",1015,"trousers","A2","blue","top left","en face",43,"no",1
2008,"July",4,3,"Poland",17619,"sale","P29","burgundy","bottom left","profile",33,"no",2
2008,"July",18,10,"Poland",19970,"sale","P3","black","top left","en face",48,"yes",1
2008,"June",6,10,"Poland",13099,"blouses","C7","violet","top right","en face",48,"yes",1
2008,"April",13,25,"Poland",3392,"blouses","C5","pink","top in the middle","en face",48,"yes",1
2008,"June",10,8,"Poland",13819,"trousers","A4","blue","top in the middle","profile",38,"no",1
2008,"May",20,1,"Poland",10239,"skirts","B11","black","bottom left","en face",43,"no",1
2008,"June",5,1,"Czech_Republic",12913,"blouses","C13","of many colors","bottom in the middle","en face",48,"yes",1
2008,"May",12,2,"Poland",8788,"skirts","B13","red","bottom in the middle","profile",62,"yes",1
2008,"June",21,21,"Poland",15505,"sale","P49","white","bottom in the middle","en face",33,"no",3
2008,"June",26,22,"United_Kingdom",16268,"blouses","C13","of many colors","bottom in the middle","en face",48,"yes",1
2008,"April",25,1,"Poland",5945,"trousers","A31","grey","bottom in the middle","profile",62,"yes",2
2008,"April",12,23,"Poland",3173,"blouses","C51","grey","bottom in the middle","en face",20,"no",3
2008,"July",5,6,"Poland",17779,"skirts","B10","black","bottom left","en face",67,"yes",1
2008,"July",17,62,"Poland",19791,"sale","P78","white","top in the middle","profile",48,"yes",5
2008,"July",10,19,"Poland",18570,"sale","P9","brown","top right","profile",23,"no",1
2008,"June",22,7,"Poland",15625,"trousers","A26","black","top right","en face",38,"no",2
2008,"April",10,36,"Poland",2783,"blouses","C51","grey","bottom in the middle","en face",20,"no",3
2008,"July",3,8,"Poland",17374,"sale","P48","of many colors","bottom left","profile",33,"no",3
2008,"July",9,8,"Czech_Republic",18461,"blouses","C13","of many colors","bottom in the middle","en face",48,"yes",1
2008,"July",4,7,"Poland",17634,"trousers","A11","blue","bottom left","en face",62,"yes",1
2008,"April",24,17,"Poland",5727,"skirts","B25","grey","top right","en face",38,"no",2
2008,"June",19,3,"Poland",15280,"trousers","A9","blue","top right","en face",82,"yes",1
2008,"May",7,7,"Poland",7866,"sale","P10","brown","bottom left","profile",65,"yes",1
2008,"June",22,32,"Poland",15646,"blouses","C30","black","bottom left","profile",28,"no",2
2008,"June",7,3,"Poland",13329,"trousers","A30","grey","bottom left","en face",38,"no",2
2008,"April",7,2,"Czech_Republic",2165,"skirts","B14","black","bottom in the middle","en face",62,"yes",1
2008,"July",14,3,"Poland",19109,"trousers","A10","blue","bottom left","en face",38,"no",1
2008,"June",24,7,"Poland",15982,"skirts","B8","brown","top right","profile",52,"yes",1
2008,"April",13,4,"Poland",3423,"skirts","B4","olive","top in the middle","en face",52,"yes",1
2008,"May",29,33,"Poland",11766,"sale","P5","blue","top in the middle","en face",23,"no",1
2008,"July",17,3,"Poland",19793,"trousers","A6","blue","top in the middle","en face",43,"no",1
2008,"August",2,10,"Poland",22287,"trousers","A15","white","bottom in the middle","profile",33,"no",1
2008,"August",3,25,"Poland",22439,"sale","P12","brown","bottom left","en face",33,"no",1
2008,"May",18,16,"Poland",9752,"trousers","A42","grey","top in the middle","en face",28,"no",3
2008,"April",19,3,"net(*.net)",4795,"skirts","B27","black","top right","en face",57,"yes",2
2008,"April",1,4,"Poland",174,"sale","P16","green","bottom right","en face",33,"no",1
2008,"April",25,2,"Poland",5965,"skirts","B32","grey","bottom in the middle","en face",38,"no",2
2008,"July",3,16,"Poland",17509,"blouses","C45","pink","top right","en face",55,"yes",3
2008,"July",13,13,"Poland",19016,"sale","P13","brown","bottom in the middle","en face",38,"yes",1
2008,"July",2,47,"Poland",17209,"sale","P63","white","top right","profile",28,"no",4
2008,"April",1,47,"Slovakia",168,"sale","P48","of many colors","bottom left","profile",33,"no",3
2008,"May",13,5,"Poland",8919,"trousers","A2","blue","top left","en face",43,"no",1
2008,"May",31,1,"Poland",12075,"trousers","A15","white","bottom in the middle","profile",33,"no",1
2008,"May",14,8,"Czech_Republic",9059,"trousers","A8","blue","top right","en face",62,"yes",1
2008,"August",4,12,"Poland",22633,"sale","P4","brown","top in the middle","en face",38,"yes",1
2008,"August",8,6,"Poland",23334,"blouses","C30","black","bottom left","profile",28,"no",2
2008,"June",16,5,"Poland",14615,"blouses","C13","of many colors","bottom in the middle","en face",48,"yes",1
2008,"June",17,2,"Czech_Republic",14943,"blouses","C35","of many colors","bottom right","en face",50,"yes",2
2008,"July",3,34,"Poland",17501,"trousers","A6","blue","top in the middle","en face",43,"no",1
2008,"April",2,7,"Poland",878,"blouses","C2","red","top left","en face",43,"yes",1
2008,"July",12,16,"Poland",18929,"skirts","B8","brown","top right","profile",52,"yes",1
2008,"May",3,6,"Poland",7263,"trousers","A16","beige","bottom right","en face",33,"no",1
2008,"August",6,23,"Poland",23029,"trousers","A16","beige","bottom right","en face",33,"no",1
2008,"July",23,4,"Poland",20767,"sale","P18","black","bottom right","en face",28,"no",1
2008,"April",5,6,"Poland",1689,"trousers","A10","blue","bottom left","en face",38,"no",1
2008,"May",4,2,"Czech_Republic",7347,"blouses","C48","grey","bottom left","en face",28,"no",3
2008,"June",27,1,"Poland",16529,"sale","P33","of many colors","bottom in the middle","en face",43,"yes",2
2008,"May",9,14,"Poland",8388,"trousers","A21","beige","top left","en face",62,"yes",2
2008,"May",6,4,"com(*.com)",7841,"trousers","A7","blue","top right","en face",43,"no",1
2008,"April",8,7,"Poland",2296,"skirts","B25","grey","top right","en face",38,"no",2
2008,"April",8,4,"Poland",2174,"blouses","C5","pink","top in the middle","en face",48,"yes",1
2008,"April",2,1,"Czech_Republic",904,"blouses","C2","red","top left","en face",43,"yes",1
2008,"April",20,2,"Poland",4990,"sale","P21","brown","top left","en face",33,"no",2
2008,"May",24,5,"Poland",10888,"sale","P2","blue","top left","en face",28,"no",1
2008,"May",1,7,"Poland",7002,"sale","P4","brown","top in the middle","en face",38,"yes",1
2008,"May",4,2,"Poland",7361,"skirts","B11","black","bottom left","en face",43,"no",1
2008,"April",18,3,"Poland",4451,"blouses","C50","of many colors","bottom in the middle","profile",20,"no",3
2008,"July",3,7,"Poland",17506,"trousers","A13","beige","bottom in the middle","en face",28,"no",1
2008,"July",6,4,"Poland",17833,"sale","P36","black","bottom right","en face",43,"yes",2
2008,"May",9,16,"Poland",8398,"blouses","C36","white","bottom right","en face",43,"yes",2
2008,"April",19,25,"Poland",4712,"blouses","C3","grey","top left","profile",23,"no",1
2008,"July",9,40,"Poland",18470,"skirts","B4","olive","top in the middle","en face",52,"yes",1
2008,"April",3,1,"Lithuania",1104,"blouses","C14","of many colors","bottom in the middle","en face",23,"no",1
2008,"June",18,4,"Poland",15025,"sale","P49","white","bottom in the middle","en face",33,"no",3
2008,"May",1,1,"Czech_Republic",6968,"trousers","A6","blue","top in the middle","en face",43,"no",1
2008,"April",5,57,"Poland",1602,"trousers","A12","black","bottom left","en face",38,"no",1
2008,"June",11,2,"Poland",13891,"trousers","A35","white","bottom right","profile",33,"no",2
2008,"April",12,9,"Poland",3313,"blouses","C26","white","top right","en face",28,"no",2
2008,"June",4,24,"Poland",12880,"sale","P6","black","top in the middle","en face",43,"yes",1
2008,"July",16,48,"Poland",19623,"skirts","B5","white","top in the middle","profile",52,"yes",1
2008,"August",10,10,"Poland",23535,"blouses","C18","of many colors","bottom right","en face",48,"yes",1
2008,"June",10,3,"Poland",13814,"skirts","B24","pink","top in the middle","en face",57,"yes",2
2008,"April",25,6,"Poland",5959,"sale","P7","brown","top right","profile",28,"no",1
2008,"July",8,6,"Poland",18191,"blouses","C52","black","bottom right","en face",38,"no",3
2008,"August",4,13,"Czech_Republic",22489,"blouses","C48","grey","bottom left","en face",28,"no",3
2008,"July",6,5,"Poland",17864,"sale","P70","grey","bottom right","profile",38,"yes",4
2008,"June",5,4,"Poland",13033,"trousers","A30","grey","bottom left","en face",38,"no",2
2008,"July",3,8,"Poland",17452,"sale","P8","black","top right","en face",28,"no",1
2008,"May",29,35,"Romania",11842,"skirts","B1","brown","top left","en face",57,"yes",1
2008,"June",2,6,"Czech_Republic",12328,"skirts","B4","olive","top in the middle","en face",52,"yes",1
2008,"July",4,3,"Poland",17650,"blouses","C15","grey","bottom in the middle","en face",33,"no",1
2008,"April",30,6,"Poland",6788,"blouses","C49","brown","bottom in the middle","profile",26,"no",3
2008,"May",23,11,"Poland",10668,"trousers","A32","black","bottom in the middle","en face",38,"no",2
2008,"August",12,2,"Poland",23987,"skirts","B10","black","bottom left","en face",67,"yes",1
2008,"July",3,3,"net(*.net)",17499,"trousers","A1","navy blue","top left","en face",28,"no",1
2008,"May",1,3,"Poland",6989,"blouses","C19","red","top left","en face",48,"yes",2
2008,"August",3,2,"Poland",22441,"skirts","B10","black","bottom left","en face",67,"yes",1
2008,"April",7,11,"Poland",2089,"trousers","A21","beige","top left","en face",62,"yes",2
2008,"April",29,35,"Poland",6592,"sale","P29","burgundy","bottom left","profile",33,"no",2
2008,"April",16,2,"net(*.net)",4070,"trousers","A21","beige","top left","en face",62,"yes",2
2008,"April",9,11,"Poland",2440,"sale","P43","green","top right","profile",38,"yes",3
2008,"July",14,2,"Poland",19263,"skirts","B3","red","top left","en face",52,"yes",1
2008,"April",1,27,"Poland",277,"sale","P67","of many colors","bottom in the middle","en face",38,"yes",4
2008,"June",22,5,"Poland",15626,"blouses","C28","black","bottom left","profile",48,"yes",2
2008,"July",28,39,"Poland",21580,"sale","P74","red","top left","profile",33,"no",5
2008,"April",18,3,"Poland",4500,"sale","P36","black","bottom right","en face",43,"yes",2
2008,"July",20,2,"Poland",20125,"skirts","B20","navy blue","top left","en face",43,"no",2
2008,"June",13,54,"Poland",14336,"skirts","B15","of many colors","bottom in the middle","en face",38,"no",1
2008,"July",14,8,"Poland",19285,"sale","P5","blue","top in the middle","en face",23,"no",1
2008,"April",2,1,"Poland",767,"trousers","A1","navy blue","top left","en face",28,"no",1
2008,"August",2,14,"Poland",22338,"sale","P47","white","bottom left","en face",28,"no",3
2008,"July",12,14,"Ireland",18881,"trousers","A42","grey","top in the middle","en face",28,"no",3
2008,"April",24,11,"Poland",5736,"trousers","A7","blue","top right","en face",43,"no",1
2008,"July",16,7,"Poland",19613,"trousers","A14","blue","bottom in the middle","en face",60,"yes",1
2008,"June",3,2,"Poland",12489,"trousers","A35","white","bottom right","profile",33,"no",2
2008,"July",11,3,"Poland",18741,"sale","P20","green","top left","en face",23,"no",2
2008,"May",8,2,"Poland",8190,"skirts","B9","beige","top right","en face",48,"no",1
2008,"April",19,5,"Poland",4725,"sale","P80","green","top right","en face",28,"no",5
2008,"April",30,6,"Poland",6939,"skirts","B4","olive","top in the middle","en face",52,"yes",1
2008,"June",3,8,"Czech_Republic",12687,"trousers","A28","beige","bottom left","profile",43,"no",2
2008,"May",31,5,"Poland",12053,"sale","P17","black","bottom right","profile",38,"yes",1
2008,"July",9,7,"Poland",18467,"skirts","B23","green","top in the middle","en face",38,"no",2
2008,"June",20,6,"Poland",15431,"blouses","C56","grey","top left","profile",57,"yes",4
2008,"May",26,2,"Czech_Republic",11178,"skirts","B16","red","bottom right","en face",52,"yes",1
2008,"May",6,1,"Czech_Republic",7848,"trousers","A1","navy blue","top left","en face",28,"no",1
2008,"May",27,10,"Poland",11345,"sale","P20","green","top left","en face",23,"no",2
2008,"April",26,5,"Poland",6107,"blouses","C11","green","bottom left","en face",33,"no",1
2008,"April",24,1,"Poland",5711,"skirts","B19","violet","top left","en face",38,"no",2
2008,"June",20,7,"Poland",15440,"blouses","C40","white","top in the middle","profile",28,"no",3
2008,"August",3,5,"Poland",22416,"sale","P4","brown","top in the middle","en face",38,"yes",1
2008,"August",12,3,"Poland",23938,"sale","P9","brown","top right","profile",23,"no",1
2008,"August",5,4,"Poland",22741,"skirts","B16","red","bottom right","en face",52,"yes",1
2008,"July",3,16,"Poland",17448,"blouses","C1","brown","top left","profile",28,"no",1
2008,"April",7,11,"Czech_Republic",1958,"skirts","B3","red","top left","en face",52,"yes",1
2008,"April",10,1,"Poland",2768,"trousers","A21","beige","top left","en face",62,"yes",2
